RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
395169,55,"Tulsa, OK",Msa,OK,118000.0,122000.0,123000.0,130000.0,130250.0,132500.0,134250.0,125000.0,130000.0,125000.0,125000.0,125000.0,128000.0,129000.0,124250.0,130500.0,131500.0,130000.0,129000.0,127500.0,126000.0,127000.0,122750.0,125860.0,120000.0,125000.0,130500.0,125000.0,135000.0,140000.0,134750.0,134250.0,129000.0,135000.0,134950.0,127700.0,125000.0,124500.0,122500.0,120000.0,135000.0,132000.0,139000.0,134000.0,132750.0,130333.0,137000.0,124000.0,125000.0,127500.0,130000.0,140000.0,137500.0,138000.0,141500.0,136000.0,137300.0,138500.0,141500.0,140000.0,131150.0,144000.0,144750.0,140000.0,150000.0,150000.0,145000.0,148450.0,140000.0,141000.0,148000.0,136750.0,134500.0,143000.0,142500.0,146000.0,150000.0,155500.0,150000.0,140000.0,150000.0,149900.0,151000.0,140750.0,146000.0,146000.0,154500.0,151000.0,159000.0,154250.0,150000.0,152900.0,148000.0,149900.0,144000.0,140000.0,144000.0,147500.0,145000.0,156000.0,155000.0,163000.0,155000.0,157000.0,150000.0,155000.0,155450.0,154000.0,151000.0,154000.0,157000.0,164500.0,162000.0,167883.0,162500.0,160000.0,161000.0,164000.0,160000.0,160000.0,160000.0,162000.0,163000.0,168000.0,168000.0,165000.0,169627.0,165000.0,165000.0,170000.0,160000.0,163000.0,159298.0,165000.0,170000.0,180000.0,181000.0,180000.0,170000.0,170520.0,170000.0,169000.0,179000.0,175000.0,180000.0,181500.0,182000.0,186500.0,193000.0,200950.0,201250.0,205000.0,202000.0,200000.0,201750.0
394619,56,"Fresno, CA",Msa,CA,253000.0,245000.0,259250.0,240500.0,245000.0,235000.0,225000.0,221000.0,227500.0,210500.0,210750.0,190000.0,194500.0,197500.0,196500.0,192500.0,195650.0,197000.0,198000.0,200000.0,205000.0,200000.0,180000.0,179000.0,178000.0,189000.0,173250.0,185000.0,180000.0,175000.0,180000.0,184500.0,178000.0,170000.0,182000.0,150000.0,165000.0,165000.0,165000.0,160000.0,170000.0,170000.0,169000.0,169500.0,155000.0,159500.0,170000.0,160000.0,159500.0,161250.0,170000.0,170000.0,165500.0,170000.0,172000.0,175000.0,173000.0,166000.0,177000.0,163000.0,180000.0,180000.0,188250.0,185000.0,200000.0,205000.0,204500.0,205000.0,198000.0,220000.0,213500.0,200500.0,202000.0,225000.0,212000.0,215000.0,215000.0,215000.0,220000.0,225000.0,221500.0,215000.0,218000.0,227000.0,215000.0,225000.0,225000.0,230000.0,233500.0,235000.0,234500.0,230000.0,228000.0,243500.0,231000.0,229000.0,226000.0,237000.0,235000.0,235000.0,243000.0,243000.0,243000.0,249000.0,247000.0,247500.0,245000.0,238500.0,237000.0,250000.0,245000.0,252227.0,260750.0,265000.0,265000.0,270000.0,261750.0,270000.0,272000.0,255000.0,277250.0,267000.0,265000.0,273000.0,277000.0,275000.0,276000.0,270000.0,275000.0,275000.0,275000.0,271500.0,275000.0,290000.0,275000.0,279950.0,278000.0,280000.0,277500.0,285000.0,279500.0,285000.0,283800.0,280000.0,280000.0,280000.0,286000.0,286500.0,310000.0,314000.0,303500.0,314000.0,320000.0,310000.0,315000.0
395238,57,"Worcester, MA",Msa,MA,236156.0,240000.0,237000.0,235000.0,242750.0,240000.0,232500.0,221000.0,220000.0,219450.0,214664.0,213000.0,202500.0,217000.0,220000.0,224000.0,208000.0,222000.0,222500.0,210000.0,218000.0,210800.0,211000.0,210000.0,205000.0,220000.0,225000.0,226700.0,240125.0,220000.0,230000.0,225000.0,230000.0,225000.0,206500.0,185000.0,205000.0,205500.0,210000.0,210000.0,225500.0,225000.0,215000.0,194950.0,205000.0,200000.0,187327.0,195000.0,185000.0,199000.0,199950.0,210000.0,225000.0,222500.0,210000.0,193251.0,205000.0,196000.0,205000.0,197000.0,209950.0,205000.0,216750.0,219375.0,230000.0,232000.0,239000.0,215000.0,220000.0,214000.0,213500.0,218250.0,212500.0,227500.0,215500.0,229950.0,240000.0,234900.0,237000.0,219450.0,225000.0,222500.0,218000.0,210000.0,225000.0,224950.0,225000.0,228000.0,246900.0,240000.0,240500.0,234000.0,237750.0,225000.0,230000.0,217500.0,219000.0,222700.0,226000.0,230000.0,248150.0,255000.0,250000.0,242500.0,245000.0,233500.0,242900.0,229900.0,239900.0,240000.0,249900.0,260000.0,270000.0,264900.0,275000.0,250000.0,256500.0,260000.0,259900.0,250000.0,244950.0,250000.0,256500.0,268000.0,289900.0,280000.0,275000.0,275000.0,255000.0,265000.0,260000.0,259900.0,250000.0,260000.0,265000.0,280000.0,289000.0,285000.0,290000.0,280000.0,280000.0,280000.0,283288.0,275000.0,262000.0,282000.0,286000.0,308000.0,302000.0,327000.0,321000.0,320720.0,319900.0,323239.0,317000.0
394415,58,"Stamford, CT",Msa,CT,402000.0,430625.0,425000.0,448000.0,468000.0,523750.0,472500.0,415000.0,423380.0,378000.0,360000.0,365000.0,351000.0,360000.0,379000.0,370000.0,425000.0,444500.0,425000.0,399000.0,385000.0,375000.0,390000.0,430000.0,372500.0,394750.0,414500.0,407000.0,446500.0,500000.0,473750.0,419900.0,390000.0,416000.0,395000.0,392000.0,388250.0,385000.0,405000.0,436089.0,490000.0,439000.0,457500.0,430000.0,347500.0,325000.0,345000.0,345000.0,343000.0,350000.0,387500.0,418000.0,445000.0,452250.0,422500.0,394500.0,362500.0,383000.0,410000.0,325000.0,347000.0,360950.0,382500.0,429000.0,460000.0,455000.0,425000.0,410000.0,369000.0,365000.0,390000.0,392365.0,348000.0,354500.0,412000.0,415000.0,455000.0,450000.0,455000.0,398512.0,365000.0,391550.0,405000.0,359500.0,371750.0,365000.0,422500.0,447500.0,445000.0,444900.0,415000.0,398000.0,419000.0,370000.0,390000.0,377750.0,375000.0,376000.0,385000.0,400000.0,420000.0,412500.0,402500.0,405000.0,370000.0,385000.0,390000.0,410000.0,375000.0,380000.0,418000.0,428000.0,442000.0,417500.0,419000.0,422500.0,370000.0,395000.0,405000.0,393500.0,392500.0,373250.0,401000.0,410000.0,459460.0,445000.0,430000.0,381500.0,365000.0,389900.0,400000.0,385000.0,352850.0,374000.0,385000.0,413000.0,441000.0,430000.0,425000.0,400000.0,355000.0,390000.0,390000.0,410000.0,375000.0,385000.0,416832.0,442500.0,475100.0,475000.0,512500.0,490000.0,490000.0,465000.0,489900.0
394312,59,"Albuquerque, NM",Msa,NM,189000.0,185000.0,182500.0,199438.0,197500.0,195990.0,190000.0,180000.0,180000.0,175000.0,178000.0,172500.0,180695.0,180000.0,174644.0,179900.0,179900.0,178000.0,178520.0,175000.0,169000.0,172500.0,170000.0,167000.0,168000.0,171523.0,170000.0,176490.0,175000.0,181400.0,180000.0,179175.0,176500.0,173500.0,175000.0,165000.0,170000.0,159900.0,165000.0,160900.0,165000.0,172900.0,162750.0,165000.0,165000.0,156400.0,158200.0,164000.0,159700.0,159900.0,167250.0,170000.0,170000.0,167000.0,162750.0,170000.0,165000.0,162000.0,163000.0,156250.0,160000.0,173000.0,164000.0,169750.0,166000.0,175000.0,179900.0,174900.0,165100.0,165000.0,177000.0,169900.0,167500.0,166000.0,170000.0,180000.0,174500.0,184995.0,181093.0,170000.0,175000.0,173700.0,175000.0,167000.0,166250.0,172500.0,175000.0,178000.0,188750.0,179000.0,184500.0,178000.0,178000.0,179200.0,173500.0,172469.0,167950.0,178250.0,181400.0,186900.0,190500.0,185000.0,185000.0,187175.0,185000.0,179000.0,185000.0,182500.0,181000.0,185000.0,190000.0,192400.0,194500.0,195000.0,194000.0,195000.0,189200.0,195000.0,185000.0,182000.0,190000.0,193000.0,205000.0,200000.0,205000.0,205000.0,205000.0,195000.0,195000.0,199900.0,200000.0,198450.0,200000.0,203000.0,213500.0,221500.0,225000.0,220000.0,220000.0,215000.0,220000.0,217500.0,219500.0,217900.0,223000.0,229275.0,230000.0,224950.0,234400.0,247000.0,250000.0,247250.0,251723.0,246900.0,251934.0
394308,60,"Albany, NY",Msa,NY,166750.0,170000.0,175100.0,176500.0,174500.0,188000.0,189000.0,180750.0,175000.0,175250.0,174900.0,170000.0,160500.0,171250.0,172900.0,177500.0,176500.0,175000.0,175700.0,180000.0,168500.0,167000.0,170000.0,160000.0,172750.0,173750.0,169750.0,175000.0,183250.0,175427.0,179500.0,195000.0,181000.0,185000.0,172750.0,172000.0,171250.0,167000.0,169000.0,175000.0,172750.0,181500.0,179000.0,170500.0,174000.0,168000.0,174000.0,163500.0,163750.0,172000.0,168000.0,175000.0,183000.0,189000.0,185000.0,185000.0,172500.0,182000.0,182000.0,162290.0,175500.0,178750.0,174503.0,173000.0,185000.0,188500.0,191000.0,182500.0,175000.0,172500.0,169700.0,180000.0,180000.0,175000.0,172500.0,174000.0,180000.0,190000.0,188250.0,180000.0,170000.0,180000.0,183250.0,173000.0,172000.0,176500.0,179450.0,190000.0,178000.0,185000.0,185000.0,183000.0,177000.0,179900.0,175000.0,172000.0,167000.0,174700.0,176900.0,188370.0,187500.0,190000.0,190000.0,180000.0,186277.0,184000.0,182405.0,175000.0,175750.0,171818.0,180250.0,175795.0,190000.0,195000.0,195250.0,187450.0,183500.0,186000.0,182750.0,175000.0,180000.0,190000.0,200000.0,195000.0,200000.0,200000.0,205000.0,195000.0,189450.0,200000.0,180000.0,194750.0,190000.0,198317.0,189450.0,195000.0,209000.0,210000.0,200500.0,201000.0,192920.0,192900.0,201400.0,200000.0,194500.0,196500.0,209900.0,215000.0,201000.0,210000.0,218500.0,223000.0,225000.0,215000.0,225000.0
394938,61,"Omaha, NE",Msa,NE,132000.0,135000.0,135313.0,142000.0,138750.0,139000.0,139650.0,135000.0,137500.0,131000.0,124450.0,125000.0,126000.0,131900.0,129900.0,135000.0,135000.0,137000.0,137000.0,139900.0,133000.0,129900.0,135000.0,140000.0,127000.0,136000.0,133000.0,135000.0,139000.0,143000.0,136000.0,129000.0,128900.0,137250.0,135000.0,136000.0,130000.0,125000.0,128000.0,134000.0,140000.0,142000.0,135050.0,133000.0,135000.0,129500.0,132000.0,125000.0,123500.0,130000.0,136000.0,144000.0,145000.0,147000.0,147000.0,143000.0,138000.0,135500.0,141000.0,135000.0,138000.0,131000.0,136000.0,148000.0,157000.0,160000.0,152000.0,150000.0,155000.0,147000.0,144000.0,143000.0,145000.0,149000.0,146000.0,150000.0,160000.0,160000.0,160000.0,151500.0,153000.0,161500.0,150000.0,150500.0,150000.0,155000.0,155000.0,166000.0,175000.0,166000.0,166000.0,160000.0,163000.0,163000.0,163000.0,163500.0,160000.0,163000.0,160000.0,165000.0,175000.0,175000.0,170000.0,168000.0,168000.0,170000.0,169000.0,168000.0,162000.0,168500.0,170000.0,183000.0,184000.0,175000.0,180100.0,180000.0,173000.0,180000.0,170000.0,180000.0,180000.0,174825.0,181000.0,190000.0,194000.0,200000.0,189875.0,190000.0,197250.0,190000.0,190000.0,193500.0,192000.0,192000.0,195000.0,209900.0,205000.0,210000.0,204000.0,195000.0,199000.0,194000.0,190000.0,190000.0,199975.0,200000.0,215000.0,215000.0,227000.0,226250.0,225000.0,221750.0,220000.0,230000.0,223700.0
394908,62,"New Haven, CT",Msa,CT,230000.0,244450.0,245000.0,245000.0,265000.0,260000.0,250000.0,250000.0,232000.0,224150.0,235000.0,221000.0,218500.0,212250.0,232500.0,224000.0,229000.0,230000.0,230000.0,219000.0,215900.0,214900.0,214500.0,212300.0,220000.0,210000.0,225000.0,225000.0,240500.0,233950.0,250000.0,223500.0,234725.0,198800.0,229950.0,214900.0,213000.0,207500.0,220000.0,224500.0,237375.0,226900.0,223200.0,220000.0,200000.0,210000.0,205000.0,170000.0,183000.0,185000.0,204000.0,201900.0,220000.0,229000.0,216250.0,190000.0,200000.0,212500.0,204900.0,175000.0,195000.0,185000.0,210000.0,207000.0,220000.0,228500.0,229900.0,225500.0,199900.0,196875.0,181000.0,180000.0,181250.0,175000.0,195000.0,205000.0,218250.0,220000.0,215000.0,207303.0,213450.0,202000.0,195000.0,205900.0,187750.0,195250.0,202000.0,215000.0,223750.0,227000.0,229950.0,220000.0,211000.0,198250.0,205000.0,200000.0,190000.0,190000.0,195000.0,209450.0,230000.0,225000.0,219000.0,220000.0,219500.0,206950.0,210000.0,209000.0,199500.0,195000.0,193500.0,215350.0,240000.0,226000.0,230000.0,213500.0,215000.0,210000.0,208000.0,220000.0,195000.0,207500.0,220000.0,225500.0,245000.0,240000.0,238000.0,220000.0,227500.0,208000.0,218000.0,208000.0,210000.0,211000.0,215000.0,228000.0,248500.0,240000.0,236000.0,230000.0,227000.0,220725.0,225000.0,214000.0,200000.0,222000.0,230500.0,241743.0,244000.0,261000.0,250000.0,265000.0,259000.0,260000.0,256000.0
394357,63,"Bakersfield, CA",Msa,CA,232250.0,240000.0,225000.0,230000.0,225000.0,210000.0,210000.0,195000.0,180000.0,183000.0,180000.0,155000.0,160000.0,160000.0,165000.0,152000.0,169000.0,160000.0,160000.0,157500.0,159000.0,157500.0,156000.0,142400.0,154000.0,143500.0,140000.0,156602.0,155000.0,150000.0,145000.0,140000.0,139000.0,149000.0,135000.0,139000.0,130000.0,129500.0,128000.0,140000.0,140000.0,140000.0,142000.0,134000.0,134250.0,139000.0,144000.0,130000.0,124000.0,130000.0,145000.0,134000.0,145000.0,142000.0,156000.0,145000.0,152750.0,150000.0,155000.0,155000.0,157250.0,164750.0,170000.0,175000.0,181750.0,185000.0,183500.0,190000.0,179000.0,186500.0,185000.0,185000.0,185000.0,185250.0,186000.0,195000.0,194000.0,192000.0,200000.0,202000.0,190000.0,198000.0,209950.0,195000.0,208500.0,199000.0,205000.0,208000.0,210000.0,215000.0,215000.0,206000.0,202000.0,210000.0,208000.0,203750.0,210000.0,204750.0,209000.0,215000.0,225000.0,220000.0,215000.0,215000.0,220000.0,222250.0,220000.0,205000.0,210500.0,215000.0,227500.0,217000.0,225000.0,230000.0,226750.0,232000.0,224500.0,230000.0,232000.0,223000.0,229500.0,228000.0,230000.0,235000.0,235000.0,240000.0,240000.0,238000.0,235000.0,230000.0,230000.0,230000.0,230000.0,242000.0,240000.0,245000.0,255000.0,249900.0,250000.0,250000.0,251000.0,255000.0,250000.0,240000.0,255000.0,251030.0,260000.0,260000.0,267218.0,265000.0,273000.0,270000.0,276000.0,282000.0,275000.0
394753,64,"Knoxville, TN",Msa,TN,135000.0,142500.0,139000.0,150000.0,147950.0,147900.0,148294.0,147200.0,143000.0,139900.0,144600.0,137900.0,149900.0,143450.0,137900.0,148950.0,150000.0,137780.0,146000.0,139000.0,139000.0,139900.0,138250.0,133400.0,138500.0,138750.0,138400.0,142000.0,147700.0,145000.0,150000.0,139550.0,142750.0,143500.0,143000.0,137675.0,134000.0,143950.0,141000.0,145250.0,143250.0,144000.0,150000.0,138500.0,140000.0,130000.0,140000.0,135000.0,131000.0,127000.0,144500.0,142500.0,152700.0,149801.0,145000.0,147361.0,138000.0,138000.0,143500.0,122500.0,132000.0,144405.0,148000.0,154950.0,155000.0,150000.0,154500.0,150000.0,149900.0,144250.0,148300.0,138500.0,140000.0,150000.0,148500.0,154700.0,163500.0,159900.0,155500.0,150000.0,150500.0,146000.0,159900.0,141875.0,153000.0,152000.0,152750.0,159900.0,163000.0,168000.0,165000.0,157250.0,160000.0,158950.0,157500.0,155000.0,154900.0,160000.0,163000.0,165000.0,170000.0,167315.0,169900.0,163400.0,169900.0,169809.0,164000.0,163000.0,156950.0,168000.0,172000.0,173900.0,179900.0,180000.0,181990.0,180875.0,179900.0,180000.0,182500.0,172408.0,180000.0,189000.0,185000.0,190000.0,195900.0,202000.0,190000.0,192250.0,200000.0,209900.0,198148.0,193300.0,189000.0,192000.0,206700.0,213228.0,215000.0,216500.0,214910.0,210400.0,206000.0,209500.0,212250.0,202712.0,207275.0,220000.0,222000.0,218625.0,225000.0,233892.0,230000.0,236000.0,237873.0,232000.0,239950.0
394653,65,"Greenville, SC",Msa,SC,142745.0,140000.0,148400.0,148228.0,155000.0,155900.0,153000.0,149000.0,150000.0,144500.0,143268.0,143100.0,145000.0,140000.0,140000.0,143000.0,134710.0,140000.0,145000.0,144000.0,136500.0,138000.0,137000.0,132500.0,140000.0,141000.0,136500.0,137950.0,142250.0,144000.0,142500.0,152500.0,145000.0,145947.0,134950.0,135750.0,138000.0,136000.0,139851.0,145000.0,149900.0,157000.0,147750.0,147332.0,143000.0,144580.0,141243.0,144150.0,141199.0,135000.0,143000.0,144568.0,156715.0,149900.0,155000.0,148166.0,145000.0,147950.0,145000.0,155091.0,144400.0,145000.0,148125.0,160000.0,164850.0,160866.0,162250.0,148305.0,150975.0,152500.0,155750.0,150000.0,148250.0,149950.0,142500.0,161750.0,157000.0,162500.0,159000.0,160000.0,160000.0,158000.0,157475.0,155000.0,161000.0,163000.0,155000.0,168000.0,176500.0,174000.0,171750.0,163000.0,160462.0,167878.0,165000.0,162500.0,170000.0,166500.0,169000.0,184500.0,186000.0,177500.0,182000.0,175000.0,182000.0,176999.0,175000.0,180000.0,175139.0,182245.0,184450.0,189000.0,195000.0,195000.0,190000.0,185000.0,189450.0,186500.0,192841.0,191193.0,185000.0,193000.0,193993.0,200000.0,205000.0,205376.0,193500.0,200500.0,197278.0,198955.0,208052.0,206040.0,203899.0,205000.0,213000.0,217950.0,219950.0,220000.0,219800.0,211954.0,216000.0,208661.0,209900.0,200000.0,207000.0,225000.0,224000.0,225000.0,227500.0,230000.0,235000.0,234000.0,238000.0,240000.0,239000.0
394952,66,"Ventura, CA",Msa,CA,495000.0,481500.0,485000.0,489000.0,480000.0,469000.0,449990.0,431000.0,425000.0,416000.0,420000.0,371250.0,380000.0,365000.0,389000.0,385000.0,400000.0,409500.0,417000.0,410000.0,400000.0,375000.0,383750.0,392500.0,375000.0,399000.0,405000.0,393000.0,390000.0,390000.0,395000.0,410000.0,390000.0,403000.0,390000.0,374250.0,360000.0,373500.0,385000.0,385000.0,376250.0,380000.0,385000.0,377000.0,360000.0,379000.0,354500.0,351500.0,349000.0,375000.0,386250.0,380500.0,395000.0,389000.0,380000.0,398500.0,375000.0,395000.0,385000.0,395000.0,405000.0,410000.0,434250.0,440000.0,468000.0,462000.0,450000.0,460000.0,450000.0,452400.0,465000.0,452000.0,440000.0,450000.0,460750.0,475000.0,480000.0,500750.0,502250.0,477000.0,490000.0,470000.0,488500.0,487500.0,480000.0,480000.0,499000.0,510000.0,530250.0,525000.0,510000.0,502500.0,512500.0,520000.0,510000.0,511000.0,505000.0,515000.0,535000.0,535000.0,560000.0,527250.0,550000.0,515500.0,545000.0,540000.0,538250.0,535000.0,545000.0,554000.0,577000.0,570000.0,573000.0,570000.0,575000.0,565000.0,570000.0,601000.0,578000.0,599500.0,565000.0,570000.0,592500.0,599000.0,615000.0,590000.0,595000.0,610000.0,615000.0,592000.0,590000.0,572500.0,574000.0,590000.0,605500.0,600000.0,589000.0,600000.0,605000.0,600000.0,604500.0,596000.0,590000.0,610000.0,601000.0,608000.0,620000.0,610000.0,635000.0,650000.0,660000.0,690000.0,680000.0,700000.0,685000.0
394318,67,"Allentown, PA",Msa,PA,194785.0,190000.0,197000.0,193000.0,205000.0,210000.0,212750.0,199900.0,198000.0,205000.0,193500.0,193900.0,185000.0,182900.0,180000.0,185000.0,191750.0,196000.0,184950.0,187000.0,185000.0,180550.0,190000.0,194900.0,185000.0,184900.0,187750.0,175000.0,199000.0,207500.0,195000.0,189950.0,185000.0,180000.0,185000.0,184450.0,184000.0,165000.0,169800.0,176000.0,185000.0,189000.0,175995.0,183800.0,176000.0,168000.0,175300.0,179825.0,160000.0,157500.0,170000.0,177400.0,185000.0,175000.0,178000.0,175000.0,176900.0,171500.0,165500.0,167000.0,165000.0,163999.0,172500.0,174000.0,176750.0,190000.0,195000.0,177900.0,180000.0,177000.0,183000.0,173000.0,168000.0,179950.0,165000.0,179000.0,182000.0,191000.0,182900.0,177000.0,178000.0,184500.0,166000.0,164000.0,169950.0,162000.0,165000.0,177000.0,191000.0,192000.0,185000.0,179925.0,170000.0,173000.0,174000.0,177250.0,169900.0,167500.0,174950.0,179900.0,185700.0,189000.0,190000.0,181000.0,174000.0,179000.0,179900.0,167750.0,170000.0,170000.0,175000.0,182545.0,189900.0,188000.0,200000.0,184900.0,185000.0,185000.0,185000.0,182250.0,169900.0,182000.0,185000.0,195850.0,200000.0,200000.0,209450.0,187750.0,197280.0,195000.0,191500.0,185000.0,184500.0,185000.0,194950.0,205000.0,207000.0,214700.0,215000.0,210000.0,202000.0,200000.0,199900.0,185000.0,199000.0,208000.0,207725.0,220000.0,222000.0,225000.0,230000.0,228325.0,233000.0,239900.0,230000.0
394561,68,"El Paso, TX",Msa,TX,135000.0,129925.0,129000.0,136300.0,145000.0,137000.0,134480.0,135000.0,129000.0,136475.0,128700.0,126450.0,132475.0,128000.0,126500.0,120950.0,130225.0,129950.0,131549.0,127000.0,129450.0,125475.0,133000.0,130000.0,129900.0,122726.0,131450.0,128950.0,129900.0,135450.0,134950.0,134450.0,135450.0,135000.0,131975.0,129725.0,128725.0,129450.0,132225.0,130000.0,130225.0,130500.0,137450.0,130000.0,138225.0,131750.0,136000.0,125950.0,135000.0,129450.0,129950.0,133000.0,135000.0,136950.0,142475.0,137000.0,137500.0,143950.0,146317.0,135190.0,136000.0,138000.0,137000.0,136023.0,139715.0,147250.0,143225.0,139020.0,145950.0,140000.0,144000.0,134925.0,138000.0,136250.0,134900.0,144950.0,145950.0,145000.0,139950.0,137975.0,147160.0,139898.0,145000.0,132950.0,143450.0,139975.0,135375.0,142950.0,145975.0,151000.0,141950.0,139450.0,140000.0,150000.0,145000.0,140000.0,145000.0,137850.0,142000.0,145000.0,147975.0,147950.0,148000.0,143031.0,154000.0,147000.0,154196.0,147250.0,145950.0,148000.0,145500.0,150900.0,151500.0,151950.0,155350.0,149500.0,149925.0,154500.0,157100.0,149450.0,149975.0,155000.0,155600.0,154000.0,155369.0,161000.0,155950.0,154700.0,157500.0,157950.0,159500.0,149900.0,164500.0,157250.0,157950.0,164500.0,161950.0,168950.0,165000.0,164900.0,164850.0,169500.0,168000.0,162975.0,165950.0,169000.0,165000.0,169950.0,175000.0,180000.0,183000.0,186000.0,181000.0,179900.0,182000.0
394367,69,"Baton Rouge, LA",Msa,LA,168000.0,170000.0,169000.0,173000.0,170275.0,177500.0,172750.0,165950.0,171000.0,163400.0,156800.0,165000.0,170000.0,166900.0,170000.0,174000.0,175000.0,174100.0,165900.0,162750.0,165000.0,165000.0,159900.0,159900.0,165000.0,170000.0,168725.0,160900.0,169950.0,167500.0,171000.0,175000.0,162450.0,174900.0,169000.0,169100.0,165000.0,168000.0,165900.0,165000.0,173900.0,175000.0,173000.0,170000.0,169500.0,170000.0,174950.0,161250.0,172000.0,170450.0,173999.0,177000.0,174000.0,179900.0,175000.0,175800.0,174950.0,179000.0,163120.0,168250.0,170088.0,175000.0,180000.0,180450.0,179900.0,177150.0,180000.0,175250.0,174700.0,174000.0,189110.0,175000.0,169000.0,180000.0,185000.0,180000.0,189000.0,185000.0,181568.0,177500.0,183700.0,184100.0,184000.0,175000.0,195000.0,183895.0,190000.0,194250.0,190000.0,190000.0,188000.0,184788.0,186750.0,189000.0,186000.0,181900.0,191000.0,187000.0,192950.0,192200.0,195300.0,194500.0,197950.0,195000.0,188470.0,178000.0,178000.0,172900.0,183000.0,188900.0,189700.0,188800.0,199900.0,198000.0,194500.0,199000.0,203000.0,193500.0,202900.0,188953.0,200000.0,199900.0,197000.0,204900.0,203000.0,204000.0,202000.0,210000.0,200000.0,207000.0,203000.0,202058.0,195000.0,199450.0,199000.0,208000.0,219000.0,208900.0,200000.0,213000.0,205000.0,204900.0,214175.0,201125.0,203000.0,214830.0,218225.0,210350.0,216630.0,218400.0,221458.0,220000.0,225000.0,229000.0,219450.0
394521,70,"Dayton, OH",Msa,OH,119900.0,120000.0,129600.0,125000.0,128000.0,132000.0,121000.0,117000.0,125900.0,112500.0,117000.0,110900.0,115000.0,105450.0,122500.0,115000.0,125500.0,129900.0,121000.0,115000.0,110500.0,118000.0,111750.0,119400.0,109000.0,117950.0,115000.0,120000.0,120000.0,128000.0,128000.0,117000.0,115000.0,105250.0,125100.0,116900.0,114900.0,105000.0,101000.0,117000.0,115000.0,113900.0,116250.0,112900.0,115900.0,105000.0,108500.0,98950.0,97000.0,104000.0,112000.0,125000.0,124700.0,134750.0,130000.0,120000.0,127900.0,122250.0,120000.0,124250.0,110000.0,109250.0,114200.0,127700.0,127875.0,139900.0,128500.0,115500.0,117500.0,112600.0,118000.0,112000.0,120000.0,109900.0,114900.0,122100.0,130500.0,131000.0,133000.0,120250.0,125900.0,125500.0,122700.0,114000.0,117250.0,112500.0,118200.0,125000.0,134950.0,124900.0,124000.0,119950.0,119900.0,115000.0,109000.0,120000.0,115000.0,127500.0,133250.0,130000.0,135000.0,130000.0,127000.0,123000.0,122000.0,135000.0,122250.0,122000.0,125000.0,127900.0,130000.0,126900.0,142000.0,130000.0,136500.0,134250.0,134900.0,134000.0,129900.0,115000.0,132900.0,127000.0,137000.0,142000.0,150000.0,149900.0,141500.0,142900.0,135000.0,139250.0,140000.0,122900.0,135000.0,130000.0,140000.0,145000.0,159900.0,149900.0,150000.0,148900.0,139500.0,142250.0,136800.0,129900.0,139250.0,150000.0,160000.0,158000.0,159900.0,169450.0,169250.0,162000.0,165000.0,155000.0,160000.0
